1110,"(7, 0, 1.4712444161543858)","(7, 0, 1.16161172450329)"
1111,"(7, 0, 0.8147398282835457)","(7, 0, 0.8528166973494021)"
1112,"(7, 0, 1.2357952385415936)","(7, 0, 0.8330211079439177)"
1113,"(7, 0, 0.5114324324621418)","(7, 0, 1.6680173851804274)"
1114,"(7, 0, 1.4252567413692239)","(7, 0, 0.9879594092913258)"
1115,"(7, 0, 0.8195112424812591)","(7, 0, 1.8432304750478326)"
1116,"(7, 0, 0.5744810599631622)","(7, 0, 1.1035362628625094)"
1117,"(7, 0, 0.5972060119094849)","(7, 0, 1.629455762376296)"
1118,"(7, 0, 0.5760697507242666)","(7, 0, 0.6725981742889652)"
1119,"(7, 0, 1.3085567023309674)","(7, 0, 0.23075238401169906)"
1120,"(7, 0, 1.076008765976507)","(7, 0, 0.5591870282026499)"
1121,"(7, 0, 0.2260622209151405)","(7, 0, 0.9008651640466866)"
1122,"(7, 0, 1.0611578621411375)","(7, 0, 0.5088325615904183)"
1123,"(7, 0, 0.973994069130607)","(7, 0, 1.122006790064264)"
1124,"(7, 0, 1.908489628721056)","(7, 0, 0.8821746971554936)"
1125,"(7, 0, 0.9556232749774338)","(7, 0, 0.7920435180322961)"
1126,"(7, 0, 0.7637658330390701)","(7, 0, 0.22087204599287025)"
1127,"(7, 0, 1.0117546567128415)","(7, 0, 0.5149348745033806)"
1128,"(7, 0, 1.2977309285311494)","(7, 0, 1.4967721204696636)"
1129,"(7, 0, 1.2454884977667693)","(7, 0, 0.7046110405350887)"
1130,"(7, 0, 1.576067131817764)","(7, 0, 0.8593473472039693)"
1131,"(7, 0, 1.14783152399514)","(7, 0, 0.7385179178714391)"
1132,"(7, 0, 1.4350307754953722)","(7, 0, 0.5454011658532563)"
1133,"(7, 0, 0.8090633404735779)","(7, 0, 0.8559727204449583)"
1134,"(7, 0, 1.0711567228827925)","(7, 0, 0.8051135684530304)"
1135,"(7, 0, 1.6353746657897918)","(7, 0, 1.3556359343873021)"
1136,"(7, 0, 0.8540438852887432)","(7, 0, 1.1506936003221617)"
1137,"(7, 0, 1.2048359575033136)","(7, 0, 0.7822326854632865)"
1138,"(7, 0, 1.1519131255597368)","(7, 0, 0.7496283312274619)"
1139,"(7, 0, 1.338330718460405)","(7, 0, 1.1046206952189597)"
1140,"(7, 0, 1.2057253261207541)","(7, 0, 0.45917156245669133)"
1141,"(7, 0, 0.5574565102773356)","(7, 0, 0.9772396627573635)"
1142,"(7, 0, 1.1066581789192929)","(7, 0, 1.4417662563927054)"
1143,"(7, 0, 0.6349835300187526)","(7, 0, 0.3330546536531005)"
1144,"(7, 0, 0.6713788825924732)","(7, 0, 1.171633898349285)"
1145,"(7, 0, 0.8101946295876435)","(7, 0, 0.9250127538292071)"
1146,"(7, 0, 1.137713915030628)","(7, 0, 0.8119177514732537)"
1147,"(7, 0, 1.3584325253165916)","(7, 0, 0.9272590869154712)"
1148,"(7, 0, 1.5905951640348828)","(7, 0, 0.2870077472872835)"
1149,"(7, 0, 0.2931874087493008)","(7, 0, 1.0779924296464432)"
1150,"(7, 0, 0.6533138151726695)","(7, 0, 1.3117854108013933)"
1151,"(7, 0, 0.16237474225496573)","(7, 0, 1.681162756040017)"
1152,"(7, 0, 1.3686786380292022)","(7, 0, 0.6991502560066098)"
1153,"(7, 0, 1.2485303208714722)","(7, 0, 0.5201420852000683)"
1154,"(7, 0, 0.8993844486857484)","(7, 0, 0.9584064982341904)"
1155,"(7, 0, 1.1908750778486497)","(7, 0, 0.9688216347992427)"
1156,"(7, 0, 0.8852956868020785)","(7, 0, 1.148306978068916)"
1157,"(7, 0, 0.3332237079301681)","(7, 0, 1.3247438007595878)"
1158,"(7, 0, 0.8358635599420172)","(7, 0, 1.1218199665046624)"
1159,"(7, 0, 1.0486357888320001)","(7, 0, 1.2437414402726619)"
1160,"(7, 0, 0.7982329889405178)","(7, 0, 0.6978745736266191)"
1161,"(7, 0, 0.8556632963524995)","(7, 0, 0.6844081173337525)"
1162,"(7, 0, 0.582740425764089)","(7, 0, 1.0113622724949938)"
1163,"(7, 0, 1.6878036258385087)","(7, 0, 1.3189483681727456)"
1164,"(7, 0, 1.3589817152354207)","(7, 0, 0.7871132314485618)"
1165,"(7, 0, 0.7642165307226095)","(7, 0, 0.9312841516339236)"
1166,"(7, 0, 0.4600518974881369)","(7, 0, 1.0185056560729158)"
1167,"(7, 0, 1.0497309908788133)","(7, 0, 1.2376136864272302)"
1168,"(7, 0, 1.1664628322593988)","(7, 0, 0.8249396662909938)"
1169,"(7, 0, 1.168937646081438)","(7, 0, 0.4090115353907401)"
1170,"(7, 0, 1.7023589165102946)","(7, 0, 0.34276623607891843)"
1171,"(7, 0, 1.1999898360348662)","(7, 0, 1.0747364241862623)"
1172,"(7, 0, 1.0405798811197506)","(7, 0, 0.9987562743310411)"
1173,"(7, 0, 1.7021802529807721)","(7, 0, 0.4513212840109849)"
1174,"(7, 0, 0.9648497728682242)","(7, 0, 1.288927573563166)"
1175,"(7, 0, 0.10697058756440225)","(7, 0, 1.9164511265377144)"
1176,"(7, 0, 0.8208250379988464)","(7, 0, 0.5798807957849532)"
1177,"(7, 0, 1.0054729684320347)","(7, 0, 1.0881403324871846)"
1178,"(7, 0, 0.47333033427415516)","(7, 0, 1.0143394647993107)"
1179,"(7, 0, 1.1451633033279767)","(7, 0, 0.6492792902155604)"
1180,"(7, 0, 0.8000130619752699)","(7, 0, 1.2553209366007279)"
1181,"(7, 0, 1.3829482958928012)","(7, 0, 0.1850910129758474)"
1182,"(7, 0, 0.8869673947042152)","(7, 0, 0.8914581014135848)"
1183,"(7, 0, 1.9065544769215321)","(7, 0, 0.9052232109417452)"
1184,"(7, 0, 1.0831216126401644)","(7, 0, 0.601923422402781)"
1185,"(7, 0, 1.2396678548642535)","(7, 0, 0.8604607532906383)"
1186,"(7, 0, 1.2364771942026822)","(7, 0, 1.6102872202172707)"
1187,"(7, 0, 0.9197097986590402)","(7, 0, 1.1680697167269338)"
1188,"(7, 0, 0.8722730401826309)","(7, 0, 0.3725964503398611)"
1189,"(7, 0, 0.5934656795816491)","(7, 0, 0.6705793324351226)"
1190,"(7, 0, 0.31367995563255113)","(7, 0, 0.9977791282459474)"
1191,"(7, 0, 1.3484842891263202)","(7, 0, 0.2976942587952919)"
1192,"(7, 0, 1.1710516387112346)","(7, 0, 1.087530077861377)"
1193,"(7, 0, 1.3695181038359934)","(7, 0, 0.9582550680259114)"
1194,"(7, 0, 1.041273044224514)","(7, 0, 0.9217677456969977)"
1195,"(7, 0, 1.5975473907523)","(7, 0, 1.2484978565453857)"
1196,"(7, 0, 1.043194304217402)","(7, 0, 0.7335878674806294)"
1197,"(7, 0, 1.6779590763652237)","(7, 0, 1.6483419682003109)"
1198,"(7, 0, 0.6789534818709934)","(7, 0, 1.2896814950617175)"
1199,"(7, 0, 1.07285449680102)","(7, 0, 1.213013163956)"
1200,"(7, 0, 1.068850751228511)","(7, 0, 0.8197820215121963)"
1201,"(7, 0, 0.781851078634916)","(7, 0, 0.745729475308891)"
1202,"(7, 0, 0.23384673586608806)","(7, 0, 1.1017511304944976)"
1203,"(7, 0, 1.0679218226057716)","(7, 0, 0.18782683928619548)"
1204,"(7, 0, 0.8733998309015258)","(7, 0, 1.4267044048914774)"
1205,"(7, 0, 0.6743475110343229)","(7, 0, 1.702301907974469)"
1206,"(7, 0, 0.933290436731984)","(7, 0, 1.4295425532960133)"
1207,"(7, 0, 0.7605290186221506)","(7, 0, 0.8968803814214599)"
1208,"(7, 0, 1.7924657259889551)","(7, 0, 1.4447876868741778)"
1209,"(7, 0, 1.0174724631674374)","(7, 0, 1.012625244875994)"
1210,"(7, 0, 1.8906559239983491)","(7, 0, 0.7885568983819226)"
1211,"(7, 0, 0.9953043962508167)","(7, 0, 0.9058140450653988)"
1212,"(7, 0, 0.22030018924118266)","(7, 0, 1.193428040056315)"
1213,"(7, 0, 0.9775792040881119)","(7, 0, 0.5195057032731649)"
1214,"(7, 0, 0.9932198714852946)","(7, 0, 1.2426875612352708)"
1215,"(7, 0, 0.9626004864313976)","(7, 0, 1.0615547519623465)"
1216,"(7, 0, 0.6278935237086871)","(7, 0, 0.7846060390490782)"
1217,"(7, 0, 1.4383415998609388)","(7, 0, 0.5687186375138044)"
1218,"(7, 0, 0.4138470589816836)","(7, 0, 0.8516102535933482)"
1219,"(7, 0, 0.3191310528377399)","(7, 0, 1.2106792299896254)"
1220,"(7, 0, 1.153461566767967)","(7, 0, 1.0549083931350942)"
1221,"(7, 0, 0.6153359174033058)","(7, 0, 1.149146059490902)"
1222,"(7, 0, 1.0868037171747749)","(7, 0, 1.4512844255417048)"
1223,"(7, 0, 1.1013760712506921)","(7, 0, 0.9913243855595117)"
1224,"(7, 0, 1.2451976157040217)","(7, 0, 1.1266309889937758)"
1225,"(7, 0, 0.8376290505116267)","(7, 0, 1.306099917572552)"
1226,"(7, 0, 1.4351230062097704)","(7, 0, 0.6401799785894066)"
1227,"(7, 0, 1.0175792070788494)","(7, 0, 1.0358034016146318)"
1228,"(7, 0, 1.3968678050821925)","(7, 0, 1.0858365789681972)"
1229,"(7, 0, 1.0621072475504434)","(7, 0, 0.8230653597753801)"
1230,"(7, 0, 0.2869550083712018)","(7, 0, 0.7799643934115472)"
1231,"(7, 0, 1.1601064233464444)","(7, 0, 1.507769440265215)"
1232,"(7, 0, 0.828519254086172)","(7, 0, 1.5025827680949857)"
1233,"(7, 0, 0.6488644729628301)","(7, 0, 1.0485029080259356)"
1234,"(7, 0, 0.8909077141963372)","(7, 0, 0.3660420670991916)"
1235,"(7, 0, 1.4073496867351782)","(7, 0, 0.7228682803759613)"
1236,"(7, 0, 1.4166309681804807)","(7, 0, 1.8545535951939724)"
1237,"(7, 0, 1.8155262442640752)","(7, 0, 0.9183163026982584)"
1238,"(7, 0, 0.6047944261919509)","(7, 0, 1.0470437292284989)"
1239,"(7, 0, 1.5288054308820884)","(7, 0, 1.2096439749159282)"
1240,"(7, 0, 1.2844812800179102)","(7, 0, 0.8115725278492016)"
1241,"(7, 0, 0.6189278450104777)","(7, 0, 0.5512032014484831)"
1242,"(7, 0, 1.1563757274415758)","(7, 0, 0.25902782292360016)"
1243,"(7, 0, 1.0068928520712432)","(7, 0, 0.9803651601350343)"
1244,"(7, 0, 0.8606048448059125)","(7, 0, 1.1272381419513673)"
1245,"(7, 0, 1.181471722620663)","(7, 0, 1.0030189732722918)"
1246,"(7, 0, 1.252371016407138)","(7, 0, 1.004283092921455)"
1247,"(7, 0, 1.5741329718182357)","(7, 0, 0.8038777754280506)"
1248,"(7, 0, 0.7484104068755622)","(7, 0, 1.375927079750344)"
1249,"(7, 0, 0.8289507926137122)","(7, 0, 0.7217661692188422)"
1250,"(7, 0, 0.8920740193962605)","(7, 0, 1.175063726954884)"
1251,"(7, 0, 1.1738762228276967)","(7, 0, 1.6899294585402176)"
1252,"(7, 0, 0.44585095841006583)","(7, 0, 0.5605570901910962)"
1253,"(7, 0, 1.5096749823163145)","(7, 0, 0.6177937882737797)"
1254,"(7, 0, 1.1411636817936972)","(7, 0, 1.269626443749441)"
1255,"(7, 0, 1.203967352373616)","(7, 0, 1.4827376754144455)"
1256,"(7, 0, 1.5159136248200844)","(7, 0, 0.728564030465069)"
1257,"(7, 0, 1.3160026592050684)","(7, 0, 0.8364564411525847)"
1258,"(7, 0, 0.8659252755283909)","(7, 0, 1.20728370133128)"
1259,"(7, 0, 0.6076530524390855)","(7, 0, 0.8457500149696655)"
1260,"(7, 0, 0.2378128217311858)","(7, 0, 1.6945396678807163)"
1261,"(7, 0, 0.7660223401346397)","(7, 0, 1.3114716358442486)"
1262,"(7, 0, 0.7827537350794163)","(7, 0, 0.8217995913455316)"
1263,"(7, 0, 1.182721266110434)","(7, 0, 0.8117148661238978)"
1264,"(7, 0, 1.1287510342113856)","(7, 0, 0.9232599009944077)"
1265,"(7, 0, 0.3516107334449764)","(7, 0, 1.4213100737477233)"
1266,"(7, 0, 0.5599116771899313)","(7, 0, 0.992336886423941)"
1267,"(7, 0, 1.4062625844221484)","(7, 0, 0.23022728893966782)"
1268,"(7, 0, 1.0107332908754665)","(7, 0, 1.6901795994956417)"
1269,"(7, 0, 0.7338526703708341)","(7, 0, 0.9647311214644632)"
1270,"(7, 0, 1.5026806610632655)","(7, 0, 0.8944047905039553)"
1271,"(7, 0, 1.8846123226676061)","(7, 0, 1.5762988440482393)"
1272,"(7, 0, 0.9829790812271377)","(7, 0, 0.49339574120233265)"
1273,"(7, 0, 1.4204001952947731)","(7, 0, 0.8648447379606964)"
1274,"(7, 0, 1.0669857541387189)","(7, 0, 0.5757271992803635)"
1275,"(7, 0, 1.1614656452595358)","(7, 0, 0.2990562333632997)"
1276,"(7, 0, 1.3867638375020641)","(7, 0, 1.116500764361191)"
1277,"(7, 0, 1.2930527728607792)","(7, 0, 0.4690731150504319)"
1278,"(7, 0, 1.4151656750726564)","(7, 0, 0.9247202439238248)"
1279,"(7, 0, 0.9946486193943013)","(7, 0, 1.3272685728157918)"
1280,"(7, 0, 0.6287618143854649)","(7, 0, 0.4423749357289285)"
1281,"(7, 0, 1.0793383231275853)","(7, 0, 0.8629409217303524)"
1282,"(7, 0, 1.461918600065916)","(7, 0, 1.653302360732454)"
1283,"(7, 0, 1.3986444828791154)","(7, 0, 1.230500418472558)"
1284,"(7, 0, 1.477924126088375)","(7, 0, 0.4284354912118007)"
1285,"(7, 0, 0.9712549928184581)","(7, 0, 1.3935922559331668)"
1286,"(7, 0, 1.144853102803153)","(7, 0, 1.3204528009698038)"
1287,"(7, 0, 1.2125495862169253)","(7, 0, 1.309033037355845)"
1288,"(7, 0, 0.9074718890388318)","(7, 0, 1.1483771821850997)"
1289,"(7, 0, 0.9012255113803018)","(7, 0, 1.040744207818745)"
1290,"(7, 0, 1.4047135179522192)","(7, 0, 1.1146051208873184)"
1291,"(7, 0, 0.829322821415053)","(7, 0, 1.5506353864313152)"
1292,"(7, 0, 1.337419514153829)","(7, 0, 1.6023219517268141)"
1293,"(7, 0, 0.24210619971710068)","(7, 0, 0.5026542156502882)"
1294,"(7, 0, 1.0826222713919704)","(7, 0, 1.0811638304435967)"
1295,"(7, 0, 0.5928030953021932)","(7, 0, 0.9373288600255589)"
1296,"(7, 0, 0.9687618736344221)","(7, 0, 0.6536266629971003)"
1297,"(7, 0, 1.1260719968095616)","(7, 0, 1.1354946024114603)"
1298,"(7, 0, 0.9647783073347962)","(7, 0, 1.1922538297141365)"
1299,"(7, 0, 0.5972111775019373)","(7, 0, 1.8673703918255629)"
1300,"(7, 0, 1.2870964466989383)","(7, 0, 1.1524140671989969)"
1301,"(7, 0, 1.5670807999751413)","(7, 0, 0.40244165451435376)"
1302,"(7, 0, 0.4463254538965771)","(7, 0, 0.31826366783150073)"
1303,"(7, 0, 1.2201060464789368)","(7, 0, 1.3886224152135862)"
1304,"(7, 0, 0.895201754261335)","(7, 0, 1.088762386047537)"
1305,"(7, 0, 0.9218016661703621)","(7, 0, 0.2764423662294294)"
1306,"(7, 0, 0.7391056529431729)","(7, 0, 1.0697269190900833)"
1307,"(7, 0, 1.07462554859994)","(7, 0, 0.6432481412008508)"
1308,"(7, 0, 0.9695896504710981)","(7, 0, 1.2065489941001635)"
1309,"(7, 0, 1.732876320917291)","(7, 0, 1.7072755905285244)"
1310,"(7, 0, 1.7587285825803072)","(7, 0, 0.33287823271220196)"
1311,"(7, 0, 1.168561954101705)","(7, 0, 1.4848324556601535)"
1312,"(7, 0, 1.2715941603859382)","(7, 0, 1.4357903862684025)"
1313,"(7, 0, 0.9055786662069456)","(7, 0, 0.34882951220801184)"
1314,"(7, 0, 0.5379691643573642)","(7, 0, 1.6275186264641046)"
1315,"(7, 0, 1.2038866931966812)","(7, 0, 0.8444222463481241)"
1316,"(7, 0, 0.7090359327316884)","(7, 0, 1.1628832647032814)"
1317,"(7, 0, 1.751935822883827)","(7, 0, 0.8481414250264143)"
1318,"(7, 0, 0.775397179355502)","(7, 0, 0.9314041437388456)"
1319,"(7, 0, 0.9913296612371759)","(7, 0, 1.1993021343132297)"
1320,"(7, 0, 1.7231963307160074)","(7, 0, 1.4536719720008273)"
1321,"(7, 0, 1.0885466720804335)","(7, 0, 0.9234144061734876)"
1322,"(7, 0, 0.6973150892202785)","(7, 0, 0.6412647636782492)"
1323,"(7, 0, 1.0045237320762572)","(7, 0, 1.3017890101223613)"
1324,"(7, 0, 0.20638032689927788)","(7, 0, 0.6468170180026461)"
1325,"(7, 0, 1.6062191319327408)","(7, 0, 1.391326414468606)"
1326,"(7, 0, 1.412882991572983)","(7, 0, 1.6286672548371937)"
1327,"(7, 0, 0.42496649899965155)","(7, 0, 1.1233948347266547)"
1328,"(7, 0, 0.7571918451757036)","(7, 0, 0.9435269770525608)"
1329,"(7, 0, 1.0819341763309156)","(7, 0, 0.7156045569803023)"
1330,"(7, 0, 0.8419784333689074)","(7, 0, 0.7425728616907994)"
1331,"(7, 0, 0.28916975764334274)","(7, 0, 1.2084814063952178)"
1332,"(7, 0, 0.3099906536412137)","(7, 0, 1.2205747813701422)"
1333,"(7, 0, 0.3522865862484118)","(7, 0, 1.0690039395720172)"
1334,"(7, 0, 0.7085543069268672)","(7, 0, 0.6802064809750706)"
1335,"(7, 0, 1.4264467470036726)","(7, 0, 0.9490883592182123)"
1336,"(7, 0, 0.5396112280712109)","(7, 0, 0.7485590049345527)"
1337,"(7, 0, 0.2271940880639941)","(7, 0, 0.63327727765483)"
1338,"(7, 0, 0.843311459418416)","(7, 0, 1.7388087716308736)"
1339,"(7, 0, 0.9505381944309237)","(7, 0, 0.5108232613155446)"
1340,"(7, 0, 1.7269656421126598)","(7, 0, 0.4910966720084886)"
1341,"(7, 0, 0.8034251853071613)","(7, 0, 0.6332899754961542)"
1342,"(7, 0, 1.0846872977662159)","(7, 0, 0.7223151621310262)"
1343,"(7, 0, 0.8233145850343001)","(7, 0, 1.3118199979252547)"
1344,"(7, 0, 1.0455761843394504)","(7, 0, 1.4386688404927872)"
1345,"(7, 0, 1.4917951137765786)","(7, 0, 0.7566907486809734)"
1346,"(7, 0, 1.1979666765414847)","(7, 0, 1.5786859015598722)"
1347,"(7, 0, 0.8894788079922671)","(7, 0, 0.7025989021272842)"
1348,"(7, 0, 0.6296693347866508)","(7, 0, 0.9659185313814943)"
1349,"(7, 0, 1.299885245730059)","(7, 0, 1.3238294475884103)"
1350,"(7, 0, 1.1596841078538525)","(7, 0, 1.3333654938369741)"
1351,"(7, 0, 1.3067211001377859)","(7, 0, 1.0336801520538947)"
1352,"(7, 0, 0.9366117649602271)","(7, 0, 0.5276415115559446)"
1353,"(7, 0, 1.6918419850273096)","(7, 0, 1.3853585136742215)"
1354,"(7, 0, 0.9990644739396478)","(7, 0, 1.1138417964815095)"
1355,"(7, 0, 1.5348996710396254)","(7, 0, 0.17498970334746922)"
1356,"(7, 0, 1.109923821283942)","(7, 0, 1.1705268475247275)"
1357,"(7, 0, 1.667199542806685)","(7, 0, 0.6832711655374526)"
1358,"(7, 0, 0.5756872499053031)","(7, 0, 1.254593551761591)"
1359,"(7, 0, 0.7725346262172854)","(7, 0, 0.2903316199287632)"
1360,"(7, 0, 1.184295342767173)","(7, 0, 1.318040584958157)"
1361,"(7, 0, 1.1566486981145312)","(7, 0, 1.1623094212562124)"
1362,"(7, 0, 0.6780382164469284)","(7, 0, 0.6234927975107154)"
1363,"(7, 0, 1.5856294231238377)","(7, 0, 0.7031175212887596)"
1364,"(7, 0, 0.7697342959365291)","(7, 0, 0.8383865975220542)"
1365,"(7, 0, 1.4381116521036166)","(7, 0, 1.118221259513913)"
1366,"(7, 0, 0.7943777420155884)","(7, 0, 0.8531516840965476)"
1367,"(7, 0, 1.8903098223383439)","(7, 0, 1.7774018027469698)"
1368,"(7, 0, 0.35747708867319006)","(7, 0, 0.9968614226808162)"
1369,"(7, 0, 1.8167269628339813)","(7, 0, 1.5758736734299907)"
1370,"(7, 0, 1.2981350143464578)","(7, 0, 0.5979322109310944)"
1371,"(7, 0, 1.8999424673156264)","(7, 0, 0.35177858401889084)"
1372,"(7, 0, 0.8256251871005317)","(7, 0, 1.0881182285705004)"
1373,"(7, 0, 0.8816257062710897)","(7, 0, 0.5362961662102728)"
1374,"(7, 0, 0.7635829053523279)","(7, 0, 0.8978805701801644)"
1375,"(7, 0, 1.2041884151305222)","(7, 0, 1.4778472450328308)"
1376,"(7, 0, 0.5991137038716629)","(7, 0, 0.629243341428862)"
1377,"(7, 0, 0.8938753137665432)","(7, 0, 0.9332641917975076)"
1378,"(7, 0, 1.6141139427765774)","(7, 0, 1.3680654071863354)"
1379,"(7, 0, 0.8688666173590799)","(7, 0, 1.2594435718351322)"
1380,"(7, 0, 1.3130740332085453)","(7, 0, 1.4642056649971362)"
1381,"(7, 0, 1.1259770577742985)","(7, 0, 1.2348523966759344)"
1382,"(7, 0, 0.1146903830995134)","(7, 0, 0.6998489998971219)"
1383,"(7, 0, 1.5555639795033986)","(7, 0, 1.034166794281136)"
1384,"(7, 0, 1.3676773850404647)","(7, 0, 0.6578642867464175)"
1385,"(7, 0, 0.7544979824357215)","(7, 0, 0.7158490265063456)"
1386,"(7, 0, 0.9369980260989189)","(7, 0, 1.2427038431300756)"
1387,"(7, 0, 0.6582782392492285)","(7, 0, 0.6454654923655415)"
1388,"(7, 0, 0.976112774975741)","(7, 0, 0.9705454460823596)"
1389,"(7, 0, 1.2548822081597861)","(7, 0, 0.2877164894957035)"
1390,"(7, 0, 0.5028068937015366)","(7, 0, 1.6716344043348386)"
1391,"(7, 0, 0.08169277986948376)","(7, 0, 1.6273244744730282)"
1392,"(7, 0, 0.21816407787199799)","(7, 0, 0.6796314106747957)"
1393,"(7, 0, 1.5042821115675618)","(7, 0, 0.4679926644544795)"
1394,"(7, 0, 1.7342531910197736)","(7, 0, 0.891780061182091)"
1395,"(7, 0, 0.20186266078792292)","(7, 0, 1.342975679119041)"
1396,"(7, 0, 1.7604949040663174)","(7, 0, 1.4639559225684324)"
1397,"(7, 0, 1.0060294964526748)","(7, 0, 0.8110483479779512)"
1398,"(7, 0, 0.5355888190507985)","(7, 0, 0.9645779379931512)"
1399,"(7, 0, 1.082181999513419)","(7, 0, 1.496566074883533)"
1400,"(7, 0, 1.6857136006550897)","(7, 0, 1.450584399296389)"
1401,"(7, 0, 0.966363325247663)","(7, 0, 0.7943327891420295)"
1402,"(7, 0, 1.2799165889842827)","(7, 0, 0.7262223017221218)"
1403,"(7, 0, 1.1553480859674896)","(7, 0, 1.4525826881558677)"
1404,"(7, 0, 0.995134111879022)","(7, 0, 1.1626680060056973)"
1405,"(7, 0, 0.6646633539207946)","(7, 0, 0.4480401294035622)"
1406,"(7, 0, 1.5027517200398437)","(7, 0, 1.428627886235395)"
1407,"(7, 0, 0.7215353814159692)","(7, 0, 1.323427870097698)"
1408,"(7, 0, 1.1580307867316746)","(7, 0, 1.886874980778324)"
1409,"(7, 0, 0.9100442437551169)","(7, 0, 1.293092614674007)"
1410,"(7, 0, 0.4309647258274313)","(7, 0, 1.0230618327533265)"
1411,"(7, 0, 1.7154715572649)","(7, 0, 1.349864762497988)"
1412,"(7, 0, 1.644568457123503)","(7, 0, 1.496667804164305)"
1413,"(7, 0, 0.8332489913727722)","(7, 0, 0.8586886182273555)"
1414,"(7, 0, 0.9139645909127693)","(7, 0, 1.595384659996652)"
1415,"(7, 0, 1.1069570125260462)","(7, 0, 0.7580359161627099)"
1416,"(7, 0, 1.0443408007835349)","(7, 0, 0.4269428248526467)"
1417,"(7, 0, 0.6758747649582998)","(7, 0, 1.1372768481232214)"
1418,"(7, 0, 1.3664860047855774)","(7, 0, 1.12787053964666)"
1419,"(7, 0, 0.8662000682924261)","(7, 0, 1.4643243051868269)"
1420,"(7, 0, 0.6140821467934129)","(7, 0, 0.498453558821083)"
1421,"(7, 0, 0.7779314166572974)","(7, 0, 1.011000974542542)"
1422,"(7, 0, 0.698433831617577)","(7, 0, 1.1128955986132514)"
1423,"(7, 0, 1.4853158501131167)","(7, 0, 0.2352708715885815)"
1424,"(7, 0, 1.3714243784119509)","(7, 0, 1.602511554947963)"
1425,"(7, 0, 0.9212650094914039)","(7, 0, 0.40759333203834147)"
1426,"(7, 0, 0.4243796086636754)","(7, 0, 1.5620440899656356)"
1427,"(7, 0, 0.8081939854945948)","(7, 0, 1.5133741111483743)"
1428,"(7, 0, 1.3280635362283615)","(7, 0, 0.5715058026828018)"
1429,"(7, 0, 0.6247122081109134)","(7, 0, 1.4186335902325133)"
1430,"(7, 0, 1.5790598764984967)","(7, 0, 1.241428013208095)"
1431,"(7, 0, 0.9869733678323476)","(7, 0, 0.0745363832637389)"
1432,"(7, 0, 0.6046812551435309)","(7, 0, 1.1335494175291303)"
1433,"(7, 0, 1.4385185002639282)","(7, 0, 0.8391069849616931)"
1434,"(7, 0, 1.1324568070238148)","(7, 0, 1.813179384662747)"
1435,"(7, 0, 0.6106554757332806)","(7, 0, 1.329683731602307)"
1436,"(7, 0, 1.7364671831094345)","(7, 0, 1.1939402070915839)"
1437,"(7, 0, 0.1393640324401807)","(7, 0, 0.28252830486647484)"
1438,"(7, 0, 0.9200384562442665)","(7, 0, 1.2536708962140135)"
1439,"(7, 0, 0.907890553621114)","(7, 0, 0.8600420389560962)"
1440,"(7, 0, 0.7527735743611388)","(7, 0, 1.2572296993828505)"
1441,"(7, 0, 0.8128302880481476)","(7, 0, 0.5392156321866083)"
1442,"(7, 0, 0.7612373976536517)","(7, 0, 0.9431450119821959)"
1443,"(7, 0, 1.0211230400681273)","(7, 0, 0.4965799759609266)"
1444,"(7, 0, 1.705872721103808)","(7, 0, 0.7698304866285061)"
1445,"(7, 0, 1.0766519561544845)","(7, 0, 0.47391994350573285)"
1446,"(7, 0, 0.9148799348393563)","(7, 0, 1.4993011743321882)"
1447,"(7, 0, 1.0295710408059537)","(7, 0, 0.39310446109981967)"
1448,"(7, 0, 0.9729942440495138)","(7, 0, 1.1055332383186216)"
1449,"(7, 0, 1.7791470251235455)","(7, 0, 1.5504312859566813)"
1450,"(7, 0, 0.9012478683905238)","(7, 0, 1.4253835177652752)"
1451,"(7, 0, 1.640820114759334)","(7, 0, 0.715420240007101)"
1452,"(7, 0, 0.4480904144610729)","(7, 0, 0.7733230977543855)"
1453,"(7, 0, 1.0029344565927132)","(7, 0, 1.8251501085251225)"
1454,"(7, 0, 1.789234617070799)","(7, 0, 1.3609428127757475)"
1455,"(7, 0, 1.2710910932873003)","(7, 0, 0.5419856230851)"
1456,"(7, 0, 1.4123537003785978)","(7, 0, 0.4168178648579449)"
1457,"(7, 0, 1.242534340307163)","(7, 0, 1.1801322988443408)"
1458,"(7, 0, 0.8423665191188937)","(7, 0, 1.4325758637556594)"
1459,"(7, 0, 0.22544182199478435)","(7, 0, 0.4540417701130577)"
1460,"(7, 0, 0.5071403654735147)","(7, 0, 1.4927049516430007)"
1461,"(7, 0, 1.5919092387649352)","(7, 0, 0.9093530574170856)"
1462,"(7, 0, 1.7941031355151311)","(7, 0, 1.030583965162724)"
1463,"(7, 0, 0.6968766577905736)","(7, 0, 0.8212950325804935)"
1464,"(7, 0, 0.8779533414290128)","(7, 0, 1.0961262362256017)"
1465,"(7, 0, 1.2276070563374164)","(7, 0, 1.2876665155214206)"
1466,"(7, 0, 0.9958724729763068)","(7, 0, 1.5641859340409277)"
1467,"(7, 0, 0.6375021819426712)","(7, 0, 0.6088922304710183)"
1468,"(7, 0, 0.48293969257619207)","(7, 0, 0.5546846957406231)"
1469,"(7, 0, 0.8268651890996493)","(7, 0, 0.8580422391159279)"
1470,"(7, 0, 1.1925958966852732)","(7, 0, 1.511560442720845)"
